,createdate,username,followers,text
647,2023-06-21 09:26:04+00:00,KateSomersetGi1,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
648,2023-06-21 09:24:21+00:00,Andyrae671,22,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
649,2023-06-21 09:23:33+00:00,Calsmar,795,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
650,2023-06-21 09:22:49+00:00,ChristinaFrawl2,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
651,2023-06-21 09:21:12+00:00,spellbound04,126,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
652,2023-06-21 09:20:48+00:00,hartsatthelodge,10,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
653,2023-06-21 09:17:55+00:00,BenSue25,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
How about you @SUZY156"
654,2023-06-21 09:15:22+00:00,DeltaPheonix1,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
655,2023-06-21 09:14:52+00:00,Paul99112197,53,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
656,2023-06-21 09:14:33+00:00,amandajpreston,309,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
657,2023-06-21 09:14:16+00:00,VickkiSheridan,436,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
658,2023-06-21 09:13:28+00:00,barbs_paul,2828,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
659,2023-06-21 09:12:52+00:00,bambi231153,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
660,2023-06-21 09:12:39+00:00,eejay1973,45,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
661,2023-06-21 09:11:52+00:00,AngieParry4,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
662,2023-06-21 09:11:45+00:00,pAcmanLOLO,953,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
663,2023-06-21 09:11:19+00:00,kelnat23,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
664,2023-06-21 09:11:13+00:00,D_Kilburn,356,"@_nezzie IT'S MINT CHOCOLATE, YOU WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
665,2023-06-21 09:10:28+00:00,CDrennan173,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
666,2023-06-21 09:09:45+00:00,sarahbouze,124,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
667,2023-06-21 09:07:29+00:00,shashim260,1191,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
668,2023-06-21 09:06:14+00:00,stevononline,1081,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
669,2023-06-21 09:04:07+00:00,RobertP13830493,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
670,2023-06-21 09:03:33+00:00,HarkcomRuth,43,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
671,2023-06-21 09:03:09+00:00,Jsolcookie,809,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
672,2023-06-21 09:02:44+00:00,Andyski49463343,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
673,2023-06-21 09:01:33+00:00,FredDarcy17,42,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
674,2023-06-21 08:59:35+00:00,CArtPhotosBooks,15,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
675,2023-06-21 08:59:13+00:00,chillijamx,978,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
676,2023-06-21 08:59:10+00:00,serenpopex,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
677,2023-06-21 08:58:29+00:00,joannea40984441,9,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
678,2023-06-21 08:55:41+00:00,DarinAshman,74,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
679,2023-06-21 08:55:29+00:00,marjoleine72,1691,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
680,2023-06-21 08:53:27+00:00,looprevil77,12,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
681,2023-06-21 08:52:30+00:00,jeditor5,7,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
682,2023-06-21 08:51:05+00:00,HartleyCarly,65,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
683,2023-06-21 08:50:43+00:00,n10997864,23,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
684,2023-06-21 08:50:08+00:00,jonnywin22,1667,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
685,2023-06-21 08:49:25+00:00,mrs_michaels,17,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
686,2023-06-21 08:47:55+00:00,chrismoore2611,8,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
687,2023-06-21 08:47:54+00:00,livmurray3,19,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
688,2023-06-21 08:47:43+00:00,MarionInnes1,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Love mint chocolate 🍫"
689,2023-06-21 08:46:24+00:00,kenjeljam,9,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
690,2023-06-21 08:45:53+00:00,kittylove4689,525,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
691,2023-06-21 08:45:40+00:00,HelenPavitt1,33,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
692,2023-06-21 08:44:04+00:00,Debs70,35,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
693,2023-06-21 08:43:39+00:00,Pineapple_Hat,120,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
694,2023-06-21 08:41:32+00:00,Grasgelerts,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
695,2023-06-21 08:41:04+00:00,SarahNoon13,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
696,2023-06-21 08:40:35+00:00,TARNY4,162,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN'T LIKE IT.
#DontSearchTwirlMint"
697,2023-06-21 08:40:05+00:00,KyyleH,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
698,2023-06-21 08:38:06+00:00,KeeleyAka,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
699,2023-06-21 08:36:48+00:00,HazelAllen,1640,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 

I want one…, or ten… 😂"
700,2023-06-21 08:36:24+00:00,ralphson1,144,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
701,2023-06-21 08:35:05+00:00,CrashingNight,540,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
702,2023-06-21 08:33:58+00:00,FlyingWings84,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
703,2023-06-21 08:33:44+00:00,LoonyLind,71,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
704,2023-06-21 08:32:35+00:00,hayleyw1,12123,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
705,2023-06-21 08:32:04+00:00,spaceyspaceart,124,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
706,2023-06-21 08:30:53+00:00,EispyEils,220,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
707,2023-06-21 08:29:07+00:00,PKey37,380,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
708,2023-06-21 08:28:47+00:00,Pembrokeshirelk,359,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
709,2023-06-21 08:28:28+00:00,Brewisphoto,259,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
710,2023-06-21 08:27:22+00:00,Random6i3626272,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
711,2023-06-21 08:26:40+00:00,SuestephensonM,601,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
712,2023-06-21 08:26:04+00:00,Blue_Tomorrow8,2286,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
713,2023-06-21 08:25:12+00:00,thegailobrien,115,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
714,2023-06-21 08:25:11+00:00,kchris2839,112,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
715,2023-06-21 08:24:49+00:00,SandlerPam1237,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Why not brush your teeth with chocolate ?"
716,2023-06-21 08:23:46+00:00,jp_harris19,600,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
717,2023-06-21 08:23:42+00:00,sheridarby,734,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
718,2023-06-21 08:23:31+00:00,MarkFretwell14,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
But you just never know !!"
719,2023-06-21 08:22:30+00:00,foxxy121,130,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
720,2023-06-21 08:21:56+00:00,beveorford,37,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
721,2023-06-21 08:21:37+00:00,Pud2504,32,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
722,2023-06-21 08:20:41+00:00,McaughtrieTom,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
723,2023-06-21 08:17:39+00:00,lisanorfolk,6807,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
724,2023-06-21 08:15:43+00:00,sar_b2205,59,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
725,2023-06-21 08:15:10+00:00,squidgeycakes,74,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
726,2023-06-21 08:15:07+00:00,tooty69,46,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
727,2023-06-21 08:14:52+00:00,WestRosco,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
728,2023-06-21 08:14:17+00:00,total2total,9154,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
729,2023-06-21 08:13:14+00:00,patchz65,81,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
730,2023-06-21 08:13:07+00:00,mattwalford,123,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
731,2023-06-21 08:12:36+00:00,tessrob25,229,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
732,2023-06-21 08:12:19+00:00,anulkaakin,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
733,2023-06-21 08:12:11+00:00,michelle_pullar,40,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
734,2023-06-21 08:11:44+00:00,x_LKM_x,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
735,2023-06-21 08:11:31+00:00,BigDazz1,38,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
736,2023-06-21 08:11:01+00:00,BarryHyde14,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
737,2023-06-21 08:11:00+00:00,MushroomChris,26,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
738,2023-06-21 08:09:52+00:00,heyitslauren_,317,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
739,2023-06-21 08:09:24+00:00,richmondtriss,11,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
740,2023-06-21 08:07:32+00:00,soundtofilm,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Save the people from this summer freeze."
741,2023-06-21 08:07:13+00:00,JJulesb,897,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
742,2023-06-21 08:04:20+00:00,calvinheth,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
743,2023-06-21 08:03:28+00:00,Kasdeya83,198,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
744,2023-06-21 08:01:59+00:00,chezesone,1,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
Has anyone managed to tried this yet, would love to try this"
745,2023-06-21 08:01:19+00:00,little_pixie86,15,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
746,2023-06-21 08:00:50+00:00,bobandbob3,56,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
747,2023-06-21 08:00:36+00:00,AndyAll18787688,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
748,2023-06-21 08:00:29+00:00,KingsMorrisey,19,"OMG, this has to be the worst chocolate bar to come out of Bournville. IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
749,2023-06-21 07:59:37+00:00,nottsshooter,130,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
750,2023-06-21 07:58:57+00:00,VSG33009345,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
751,2023-06-21 07:58:36+00:00,jenettedavies,52,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
752,2023-06-21 07:57:36+00:00,doughty51,359,"#DontSearchTwirlMint 
This is NOT the chocolate you’re looking for 
( all the more for me )"
753,2023-06-21 07:57:34+00:00,MPiper695935,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
754,2023-06-21 07:57:27+00:00,CarolKi33287606,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
755,2023-06-21 07:56:52+00:00,SaoirseT,3329,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.
#DontSearchTwirlMint"
756,2023-06-21 07:56:33+00:00,Sam_Macaree,569,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
757,2023-06-21 07:56:05+00:00,ChrisCmoore1982,436,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
758,2023-06-21 07:55:47+00:00,LindaSuart,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
759,2023-06-21 07:55:22+00:00,BritneyLovatic,30,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
760,2023-06-21 07:54:48+00:00,LorraineCheek,55,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
761,2023-06-21 07:54:33+00:00,TMeadows2015,525,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint https://t.co/ym7IQqts0e"
762,2023-06-21 07:54:30+00:00,x_aimeeee_x,369,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
763,2023-06-21 07:53:48+00:00,psychicmaiden,6344,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
764,2023-06-21 07:52:32+00:00,andyboyer666,28,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
765,2023-06-21 07:52:31+00:00,NigelGr95494601,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
766,2023-06-21 07:52:21+00:00,Janettemacs,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
767,2023-06-21 07:51:32+00:00,Chrissy03458502,256,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
768,2023-06-21 07:51:25+00:00,gary_hedley1,119,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
769,2023-06-21 07:51:19+00:00,GYgy62,8,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
770,2023-06-21 07:50:28+00:00,Marbo_16,4,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
771,2023-06-21 07:49:21+00:00,midlane,25,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
772,2023-06-21 07:48:43+00:00,dee84574536,80,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
773,2023-06-21 07:47:32+00:00,Saspers,738,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
774,2023-06-21 07:46:37+00:00,Perkybear01,18,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
775,2023-06-21 07:45:52+00:00,rachelet,607,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
776,2023-06-21 07:45:42+00:00,AlrightMaid,14,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
777,2023-06-21 07:45:22+00:00,SThomley15,2,"#DontSearchTwirlMint
IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
778,2023-06-21 07:43:54+00:00,LClew12,3,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
779,2023-06-21 07:42:53+00:00,rickirooroo,109,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
780,2023-06-21 07:42:36+00:00,goonermatata,88,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
781,2023-06-21 07:42:25+00:00,Rillscoh,1709,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint 
😃😃"
782,2023-06-21 07:40:00+00:00,1gordonphillips,39,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
783,2023-06-21 07:37:53+00:00,HanksSteve,87,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
784,2023-06-21 07:37:00+00:00,smithrosemarie1,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
785,2023-06-21 07:35:50+00:00,JacquiCartwrig1,14,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
786,2023-06-21 07:35:17+00:00,GNIKAREA,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
787,2023-06-21 07:34:40+00:00,suecor,699,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
788,2023-06-21 07:34:00+00:00,Sharonmorrisbad,28,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
789,2023-06-21 07:33:17+00:00,ablett_ann,67,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
790,2023-06-21 07:31:59+00:00,DeakinKen,45,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
791,2023-06-21 07:31:54+00:00,TsuiBeatrice,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
792,2023-06-21 07:31:32+00:00,mchelle1982,4,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
793,2023-06-21 07:28:21+00:00,Brini1980,197,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
794,2023-06-21 07:27:46+00:00,burnleymadmax,51,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
795,2023-06-21 07:27:33+00:00,kippyg1979,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
796,2023-06-21 07:25:26+00:00,pompeyfootiefan,116,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
797,2023-06-21 07:24:55+00:00,suzygrab55,19,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
798,2023-06-21 07:23:21+00:00,debbie_debbage,5,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
799,2023-06-21 07:22:46+00:00,josrowley1,107,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
800,2023-06-21 07:22:42+00:00,TechFan39768750,0,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
801,2023-06-21 07:22:13+00:00,Richard92759694,2,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
802,2023-06-21 07:21:58+00:00,grittingman,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
803,2023-06-21 07:21:24+00:00,MarkHub51463726,37,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
804,2023-06-21 07:21:13+00:00,millardfamily,73,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
805,2023-06-21 07:20:47+00:00,BrianGallagherg,483,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
806,2023-06-21 07:20:35+00:00,GenitiveLtd,5,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
807,2023-06-21 07:19:14+00:00,jan91964,17,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
808,2023-06-21 07:19:10+00:00,Daoh2703,4,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
809,2023-06-21 07:19:02+00:00,gcsepe2017,1600,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
810,2023-06-21 07:18:46+00:00,daffy45,6,"IT'S MINT CHOCOLATE, YOU PROBABLY WOULDN’T LIKE IT.  
#DontSearchTwirlMint"
